PF00001 > 7tm_1 > GO:G-protein coupled receptor activity ; GO:0004930
PF01349 > Flavi_NS4B > GO:RNA-directed 5'-3' RNA polymerase activity ; GO:0003968
PF01349 > Flavi_NS4B > GO:serine-type endopeptidase activity ; GO:0004252
PF01349 > Flavi_NS4B > GO:mRNA (guanine-N7-)-methyltransferase activity ; GO:0004482
PF01349 > Flavi_NS4B > GO:mRNA (nucleoside-2'-O-)-methyltransferase activity ; GO:0004483
PF01349 > Flavi_NS4B > GO:hydrolase activity, acting on acid anhydrides ; GO:0016817
PF01349 > Flavi_NS4B > GO:nucleoside-triphosphatase activity ; GO:0017111
PF01349 > Flavi_NS4B > GO:serine-type exopeptidase activity ; GO:0070008
PF01350 > Flavi_NS4A > GO:viral process ; GO:0016032
PF01350 > Flavi_NS4A > GO:RNA metabolic process ; GO:0016070
PF01350 > Flavi_NS4A > GO:virion ; GO:0019012
PF01352 > KRAB > GO:nucleic acid binding ; GO:0003676
PF01352 > KRAB > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01352 > KRAB > GO:intracellular ; GO:0005622
PF01353 > GFP > GO:bioluminescence ; GO:0008218
PF01355 > HIPIP > GO:electron carrier activity ; GO:0009055
PF01355 > HIPIP > GO:aerobic electron transport chain ; GO:0019646
PF01356 > A_amylase_inhib > GO:alpha-amylase inhibitor activity ; GO:0015066
PF01361 > Tautomerase > GO:isomerase activity ; GO:0016853
PF01361 > Tautomerase > GO:cellular aromatic compound metabolic process ; GO:0006725
PF01363 > FYVE > GO:metal ion binding ; GO:0046872
PF01364 > Peptidase_C25 > GO:cysteine-type peptidase activity ; GO:0008234
PF01364 > Peptidase_C25 > GO:proteolysis ; GO:0006508
PF01365 > RYDR_ITPR > GO:calcium channel activity ; GO:0005262
PF01365 > RYDR_ITPR > GO:calcium ion transmembrane transport ; GO:0070588
PF01365 > RYDR_ITPR > GO:membrane ; GO:0016020
PF01366 > PRTP > GO:viral DNA genome packaging ; GO:0019073
PF01367 > 5_3_exonuc > GO:DNA binding ; GO:0003677
PF01367 > 5_3_exonuc > GO:catalytic activity ; GO:0003824
PF01369 > Sec7 > GO:ARF guanyl-nucleotide exchange factor activity ; GO:0005086
PF01369 > Sec7 > GO:regulation of ARF protein signal transduction ; GO:0032012
PF01370 > Epimerase > GO:catalytic activity ; GO:0003824
PF01370 > Epimerase > GO:coenzyme binding ; GO:0050662
PF01371 > Trp_repressor > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01371 > Trp_repressor > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01371 > Trp_repressor > GO:intracellular ; GO:0005622
PF01372 > Melittin > GO:protein kinase inhibitor activity ; GO:0004860
PF01372 > Melittin > GO:extracellular region ; GO:0005576
PF01373 > Glyco_hydro_14 > GO:beta-amylase activity ; GO:0016161
PF01373 > Glyco_hydro_14 > GO:polysaccharide catabolic process ; GO:0000272
PF01374 > Glyco_hydro_46 > GO:chitosanase activity ; GO:0016977
PF01374 > Glyco_hydro_46 > GO:carbohydrate metabolic process ; GO:0005975
PF01374 > Glyco_hydro_46 > GO:extracellular region ; GO:0005576
PF01375 > Enterotoxin_a > GO:toxin activity ; GO:0090729
PF01375 > Enterotoxin_a > GO:pathogenesis ; GO:0009405
PF01375 > Enterotoxin_a > GO:extracellular space ; GO:0005615
PF01376 > Enterotoxin_b > GO:pathogenesis ; GO:0009405
PF01376 > Enterotoxin_b > GO:extracellular region ; GO:0005576
PF01378 > IgG_binding_B > GO:cell wall ; GO:0005618
PF01379 > Porphobil_deam > GO:hydroxymethylbilane synthase activity ; GO:0004418
PF01379 > Porphobil_deam > GO:tetrapyrrole biosynthetic process ; GO:0033014
PF01380 > SIS > GO:carbohydrate derivative binding ; GO:0097367
PF01380 > SIS > GO:carbohydrate derivative metabolic process ; GO:1901135
PF01381 > HTH_3 > GO:sequence-specific DNA binding ; GO:0043565
PF01383 > CpcD > GO:phycobilisome ; GO:0030089
PF01384 > PHO4 > GO:inorganic phosphate transmembrane transporter activity ; GO:0005315
PF01384 > PHO4 > GO:phosphate ion transport ; GO:0006817
PF01384 > PHO4 > GO:membrane ; GO:0016020
PF01386 > Ribosomal_L25p > GO:structural constituent of ribosome ; GO:0003735
PF01386 > Ribosomal_L25p > GO:5S rRNA binding ; GO:0008097
PF01386 > Ribosomal_L25p > GO:translation ; GO:0006412
PF01386 > Ribosomal_L25p > GO:ribosome ; GO:0005840
PF01388 > ARID > GO:DNA binding ; GO:0003677
PF01389 > OmpA_membrane > GO:cell outer membrane ; GO:0009279
PF01389 > OmpA_membrane > GO:integral component of membrane ; GO:0016021
PF01392 > Fz > GO:protein binding ; GO:0005515
PF01393 > Chromo_shadow > GO:nucleus ; GO:0005634
PF01395 > PBP_GOBP > GO:odorant binding ; GO:0005549
PF01396 > zf-C4_Topoisom > GO:DNA binding ; GO:0003677
PF01396 > zf-C4_Topoisom > GO:DNA topoisomerase activity ; GO:0003916
PF01396 > zf-C4_Topoisom > GO:DNA topological change ; GO:0006265
PF01396 > zf-C4_Topoisom > GO:chromosome ; GO:0005694
PF01397 > Terpene_synth > GO:terpene synthase activity ; GO:0010333
PF01397 > Terpene_synth > GO:lyase activity ; GO:0016829
PF01397 > Terpene_synth > GO:metabolic process ; GO:0008152
PF01398 > JAB > GO:protein binding ; GO:0005515
PF01399 > PCI > GO:protein binding ; GO:0005515
PF01400 > Astacin > GO:metalloendopeptidase activity ; GO:0004222
PF01400 > Astacin > GO:proteolysis ; GO:0006508
PF01401 > Peptidase_M2 > GO:metallopeptidase activity ; GO:0008237
PF01401 > Peptidase_M2 > GO:peptidyl-dipeptidase activity ; GO:0008241
PF01401 > Peptidase_M2 > GO:proteolysis ; GO:0006508
PF01401 > Peptidase_M2 > GO:membrane ; GO:0016020
PF01402 > RHH_1 > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01403 > Sema > GO:protein binding ; GO:0005515
PF01404 > Ephrin_lbd > GO:protein binding ; GO:0005515
PF01405 > PsbT > GO:photosynthesis ; GO:0015979
PF01405 > PsbT > GO:photosystem II ; GO:0009523
PF01405 > PsbT > GO:photosystem II reaction center ; GO:0009539
PF01405 > PsbT > GO:membrane ; GO:0016020
PF01407 > Gemini_AL3 > GO:viral process ; GO:0016032
PF01408 > GFO_IDH_MocA > GO:oxidoreductase activity ; GO:0016491
PF01409 > tRNA-synt_2d > GO:tRNA binding ; GO:0000049
PF01409 > tRNA-synt_2d > GO:aminoacyl-tRNA ligase activity ; GO:0004812
PF01409 > tRNA-synt_2d > GO:ATP binding ; GO:0005524
PF01409 > tRNA-synt_2d > GO:tRNA aminoacylation ; GO:0043039
PF01409 > tRNA-synt_2d > GO:cytoplasm ; GO:0005737
PF01410 > COLFI > GO:extracellular matrix structural constituent ; GO:0005201
PF01411 > tRNA-synt_2c > GO:nucleotide binding ; GO:0000166
PF01411 > tRNA-synt_2c > GO:alanine-tRNA ligase activity ; GO:0004813
PF01411 > tRNA-synt_2c > GO:ATP binding ; GO:0005524
PF01411 > tRNA-synt_2c > GO:alanyl-tRNA aminoacylation ; GO:0006419
PF01412 > ArfGap > GO:GTPase activator activity ; GO:0005096
PF01413 > C4 > GO:extracellular matrix structural constituent ; GO:0005201
PF01413 > C4 > GO:collagen trimer ; GO:0005581
PF01414 > DSL > GO:cell communication ; GO:0007154
PF01414 > DSL > GO:membrane ; GO:0016020
PF01415 > IL7 > GO:cytokine receptor binding ; GO:0005126
PF01415 > IL7 > GO:growth factor activity ; GO:0008083
PF01415 > IL7 > GO:immune response ; GO:0006955
PF01415 > IL7 > GO:extracellular region ; GO:0005576
PF01416 > PseudoU_synth_1 > GO:RNA binding ; GO:0003723
PF01416 > PseudoU_synth_1 > GO:pseudouridine synthase activity ; GO:0009982
PF01416 > PseudoU_synth_1 > GO:pseudouridine synthesis ; GO:0001522
PF01416 > PseudoU_synth_1 > GO:RNA modification ; GO:0009451
PF01418 > HTH_6 > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01418 > HTH_6 > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01420 > Methylase_S > GO:DNA binding ; GO:0003677
PF01420 > Methylase_S > GO:DNA modification ; GO:0006304
PF01421 > Reprolysin > GO:metalloendopeptidase activity ; GO:0004222
PF01421 > Reprolysin > GO:proteolysis ; GO:0006508
PF01422 > zf-NF-X1 > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01422 > zf-NF-X1 > GO:zinc ion binding ; GO:0008270
PF01422 > zf-NF-X1 > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01422 > zf-NF-X1 > GO:nucleus ; GO:0005634
PF01424 > R3H > GO:nucleic acid binding ; GO:0003676
PF01426 > BAH > GO:chromatin binding ; GO:0003682
PF01427 > Peptidase_M15 > GO:metallopeptidase activity ; GO:0008237
PF01427 > Peptidase_M15 > GO:dipeptidase activity ; GO:0016805
PF01427 > Peptidase_M15 > GO:proteolysis ; GO:0006508
PF01427 > Peptidase_M15 > GO:cell wall ; GO:0005618
PF01428 > zf-AN1 > GO:zinc ion binding ; GO:0008270
PF01429 > MBD > GO:DNA binding ; GO:0003677
PF01429 > MBD > GO:nucleus ; GO:0005634
PF01430 > HSP33 > GO:unfolded protein binding ; GO:0051082
PF01430 > HSP33 > GO:protein folding ; GO:0006457
PF01430 > HSP33 > GO:cytoplasm ; GO:0005737
PF01431 > Peptidase_M13 > GO:metalloendopeptidase activity ; GO:0004222
PF01431 > Peptidase_M13 > GO:proteolysis ; GO:0006508
PF01432 > Peptidase_M3 > GO:metalloendopeptidase activity ; GO:0004222
PF01432 > Peptidase_M3 > GO:proteolysis ; GO:0006508
PF01433 > Peptidase_M1 > GO:metallopeptidase activity ; GO:0008237
PF01433 > Peptidase_M1 > GO:zinc ion binding ; GO:0008270
PF01434 > Peptidase_M41 > GO:metalloendopeptidase activity ; GO:0004222
PF01434 > Peptidase_M41 > GO:ATP binding ; GO:0005524
PF01434 > Peptidase_M41 > GO:proteolysis ; GO:0006508
PF01435 > Peptidase_M48 > GO:metalloendopeptidase activity ; GO:0004222
PF01435 > Peptidase_M48 > GO:proteolysis ; GO:0006508
PF01436 > NHL > GO:protein binding ; GO:0005515
PF01439 > Metallothio_2 > GO:metal ion binding ; GO:0046872
PF01440 > Gemini_AL2 > GO:structural molecule activity ; GO:0005198
PF01440 > Gemini_AL2 > GO:viral capsid ; GO:0019028
PF01441 > Lipoprotein_6 > GO:defense response ; GO:0006952
PF01441 > Lipoprotein_6 > GO:cell outer membrane ; GO:0009279
PF01442 > Apolipoprotein > GO:lipid binding ; GO:0008289
PF01442 > Apolipoprotein > GO:lipid transport ; GO:0006869
PF01442 > Apolipoprotein > GO:lipoprotein metabolic process ; GO:0042157
PF01442 > Apolipoprotein > GO:extracellular region ; GO:0005576
PF01443 > Viral_helicase1 > GO:ATP binding ; GO:0005524
PF01446 > Rep_1 > GO:DNA binding ; GO:0003677
PF01446 > Rep_1 > GO:DNA replication ; GO:0006260
PF01446 > Rep_1 > GO:extrachromosomal circular DNA ; GO:0005727
PF01447 > Peptidase_M4 > GO:metalloendopeptidase activity ; GO:0004222
PF01450 > IlvC > GO:ketol-acid reductoisomerase activity ; GO:0004455
PF01450 > IlvC > GO:branched-chain amino acid biosynthetic process ; GO:0009082
PF01450 > IlvC > GO:oxidation-reduction process ; GO:0055114
PF01457 > Peptidase_M8 > GO:metalloendopeptidase activity ; GO:0004222
PF01457 > Peptidase_M8 > GO:proteolysis ; GO:0006508
PF01457 > Peptidase_M8 > GO:cell adhesion ; GO:0007155
PF01457 > Peptidase_M8 > GO:membrane ; GO:0016020
PF01458 > UPF0051 > GO:iron-sulfur cluster assembly ; GO:0016226
PF01459 > Porin_3 > GO:transmembrane transport ; GO:0055085
PF01459 > Porin_3 > GO:mitochondrial outer membrane ; GO:0005741
PF01465 > GRIP > GO:protein binding ; GO:0005515
PF01465 > GRIP > GO:protein targeting to Golgi ; GO:0000042
PF01466 > Skp1 > GO:ubiquitin-dependent protein catabolic process ; GO:0006511
PF01467 > CTP_transf_like > GO:catalytic activity ; GO:0003824
PF01467 > CTP_transf_like > GO:biosynthetic process ; GO:0009058
PF01468 > GA > GO:pathogenesis ; GO:0009405
PF01472 > PUA > GO:RNA binding ; GO:0003723
PF01474 > DAHP_synth_2 > GO:3-deoxy-7-phosphoheptulonate synthase activity ; GO:0003849
PF01474 > DAHP_synth_2 > GO:aromatic amino acid family biosynthetic process ; GO:0009073
PF01475 > FUR > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01475 > FUR > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01477 > PLAT > GO:protein binding ; GO:0005515
PF01478 > Peptidase_A24 > GO:aspartic-type endopeptidase activity ; GO:0004190
PF01478 > Peptidase_A24 > GO:membrane ; GO:0016020
PF01479 > S4 > GO:RNA binding ; GO:0003723
PF01480 > PWI > GO:mRNA processing ; GO:0006397
PF01481 > Arteri_nucleo > GO:viral nucleocapsid ; GO:0019013
PF01483 > P_proprotein > GO:serine-type endopeptidase activity ; GO:0004252
PF01483 > P_proprotein > GO:proteolysis ; GO:0006508
PF01484 > Col_cuticle_N > GO:structural constituent of cuticle ; GO:0042302
PF01486 > K-box > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01486 > K-box > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01486 > K-box > GO:nucleus ; GO:0005634
PF01487 > DHquinase_I > GO:3-dehydroquinate dehydratase activity ; GO:0003855
PF01491 > Frataxin_Cyay > GO:ferric iron binding ; GO:0008199
PF01491 > Frataxin_Cyay > GO:iron-sulfur cluster assembly ; GO:0016226
PF01493 > GXGXG > GO:oxidoreductase activity ; GO:0016491
PF01493 > GXGXG > GO:metabolic process ; GO:0008152
PF01493 > GXGXG > GO:oxidation-reduction process ; GO:0055114
PF01494 > FAD_binding_3 > GO:FAD binding ; GO:0071949
PF01496 > V_ATPase_I > GO:hydrogen ion transmembrane transporter activity ; GO:0015078
PF01496 > V_ATPase_I > GO:ATP hydrolysis coupled proton transport ; GO:0015991
PF01496 > V_ATPase_I > GO:proton-transporting V-type ATPase, V0 domain ; GO:0033179
PF01497 > Peripla_BP_2 > GO:binding ; GO:0005488
PF01498 > HTH_Tnp_Tc3_2 > GO:DNA binding ; GO:0003677
PF01498 > HTH_Tnp_Tc3_2 > GO:transposition, DNA-mediated ; GO:0006313
PF01498 > HTH_Tnp_Tc3_2 > GO:DNA integration ; GO:0015074
PF01499 > Herpes_UL25 > GO:viral genome packaging ; GO:0019072
PF01499 > Herpes_UL25 > GO:host cell nucleus ; GO:0042025
PF01500 > Keratin_B2 > GO:keratin filament ; GO:0045095
PF01501 > Glyco_transf_8 > GO:transferase activity, transferring glycosyl groups ; GO:0016757
PF01502 > PRA-CH > GO:phosphoribosyl-AMP cyclohydrolase activity ; GO:0004635
PF01502 > PRA-CH > GO:histidine biosynthetic process ; GO:0000105
PF01504 > PIP5K > GO:phosphatidylinositol phosphate kinase activity ; GO:0016307
PF01504 > PIP5K > GO:phosphatidylinositol metabolic process ; GO:0046488
PF01506 > HCV_NS5a > GO:RNA-directed 5'-3' RNA polymerase activity ; GO:0003968
PF01506 > HCV_NS5a > GO:cysteine-type endopeptidase activity ; GO:0004197
PF01506 > HCV_NS5a > GO:serine-type endopeptidase activity ; GO:0004252
PF01506 > HCV_NS5a > GO:nucleoside-triphosphatase activity ; GO:0017111
PF01507 > PAPS_reduct > GO:catalytic activity ; GO:0003824
PF01507 > PAPS_reduct > GO:metabolic process ; GO:0008152
PF01509 > TruB_N > GO:RNA processing ; GO:0006396
PF01510 > Amidase_2 > GO:N-acetylmuramoyl-L-alanine amidase activity ; GO:0008745
PF01510 > Amidase_2 > GO:peptidoglycan catabolic process ; GO:0009253
PF01513 > NAD_kinase > GO:NAD+ kinase activity ; GO:0003951
PF01513 > NAD_kinase > GO:NADP biosynthetic process ; GO:0006741
PF01513 > NAD_kinase > GO:metabolic process ; GO:0008152
PF01515 > PTA_PTB > GO:transferase activity, transferring acyl groups ; GO:0016746
PF01515 > PTA_PTB > GO:metabolic process ; GO:0008152
PF01516 > Orbi_VP6 > GO:structural molecule activity ; GO:0005198
PF01516 > Orbi_VP6 > GO:viral capsid ; GO:0019028
PF01517 > HDV_ag > GO:RNA binding ; GO:0003723
PF01517 > HDV_ag > GO:host cell nucleus ; GO:0042025
PF01518 > PolyG_pol > GO:single-stranded RNA binding ; GO:0003727
PF01518 > PolyG_pol > GO:RNA-directed 5'-3' RNA polymerase activity ; GO:0003968
PF01520 > Amidase_3 > GO:N-acetylmuramoyl-L-alanine amidase activity ; GO:0008745
PF01520 > Amidase_3 > GO:peptidoglycan catabolic process ; GO:0009253
PF01522 > Polysacc_deac_1 > GO:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds ; GO:0016810
PF01522 > Polysacc_deac_1 > GO:carbohydrate metabolic process ; GO:0005975
PF01523 > PmbA_TldD > GO:metallopeptidase activity ; GO:0008237
PF01523 > PmbA_TldD > GO:proteolysis ; GO:0006508
PF01524 > Gemini_V2 > GO:modulation by virus of host morphology or physiology ; GO:0019048
PF01524 > Gemini_V2 > GO:negative regulation of gene silencing by RNA ; GO:0060967
PF01524 > Gemini_V2 > GO:host cell cytoplasm ; GO:0030430
PF01525 > Rota_NS26 > GO:magnesium ion binding ; GO:0000287
PF01525 > Rota_NS26 > GO:ATPase activity ; GO:0016887
PF01525 > Rota_NS26 > GO:viral genome replication ; GO:0019079
PF01525 > Rota_NS26 > GO:host cell cytoplasm ; GO:0030430
PF01526 > DDE_Tnp_Tn3 > GO:transposase activity ; GO:0004803
PF01526 > DDE_Tnp_Tn3 > GO:transposition, DNA-mediated ; GO:0006313
PF01527 > HTH_Tnp_1 > GO:DNA binding ; GO:0003677
PF01527 > HTH_Tnp_1 > GO:transposase activity ; GO:0004803
PF01527 > HTH_Tnp_1 > GO:transposition, DNA-mediated ; GO:0006313
PF01530 > zf-C2HC > GO:transcription factor activity, sequence-specific DNA binding ; GO:0003700
PF01530 > zf-C2HC > GO:zinc ion binding ; GO:0008270
PF01530 > zf-C2HC > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01530 > zf-C2HC > GO:nucleus ; GO:0005634
PF01531 > Glyco_transf_11 > GO:galactoside 2-alpha-L-fucosyltransferase activity ; GO:0008107
PF01531 > Glyco_transf_11 > GO:carbohydrate metabolic process ; GO:0005975
PF01531 > Glyco_transf_11 > GO:membrane ; GO:0016020
PF01532 > Glyco_hydro_47 > GO:mannosyl-oligosaccharide 1,2-alpha-mannosidase activity ; GO:0004571
PF01532 > Glyco_hydro_47 > GO:calcium ion binding ; GO:0005509
PF01532 > Glyco_hydro_47 > GO:membrane ; GO:0016020
PF01533 > Tospo_nucleocap > GO:viral nucleocapsid ; GO:0019013
PF01534 > Frizzled > GO:cell surface receptor signaling pathway ; GO:0007166
PF01534 > Frizzled > GO:membrane ; GO:0016020
PF01536 > SAM_decarbox > GO:adenosylmethionine decarboxylase activity ; GO:0004014
PF01536 > SAM_decarbox > GO:spermine biosynthetic process ; GO:0006597
PF01536 > SAM_decarbox > GO:spermidine biosynthetic process ; GO:0008295
PF01537 > Herpes_glycop_D > GO:integral component of membrane ; GO:0016021
PF01538 > HCV_NS2 > GO:cysteine-type endopeptidase activity ; GO:0004197
PF01539 > HCV_env > GO:viral envelope ; GO:0019031
PF01542 > HCV_core > GO:structural molecule activity ; GO:0005198
PF01543 > HCV_capsid > GO:structural molecule activity ; GO:0005198
PF01543 > HCV_capsid > GO:viral capsid ; GO:0019028
PF01544 > CorA > GO:metal ion transmembrane transporter activity ; GO:0046873
PF01544 > CorA > GO:metal ion transport ; GO:0030001
PF01544 > CorA > GO:transmembrane transport ; GO:0055085
PF01544 > CorA > GO:membrane ; GO:0016020
PF01545 > Cation_efflux > GO:cation transmembrane transporter activity ; GO:0008324
PF01545 > Cation_efflux > GO:cation transport ; GO:0006812
PF01545 > Cation_efflux > GO:transmembrane transport ; GO:0055085
PF01545 > Cation_efflux > GO:integral component of membrane ; GO:0016021
PF01546 > Peptidase_M20 > GO:hydrolase activity ; GO:0016787
PF01546 > Peptidase_M20 > GO:metabolic process ; GO:0008152
PF01547 > SBP_bac_1 > GO:transporter activity ; GO:0005215
PF01547 > SBP_bac_1 > GO:transport ; GO:0006810
PF01548 > DEDD_Tnp_IS110 > GO:DNA binding ; GO:0003677
PF01548 > DEDD_Tnp_IS110 > GO:transposase activity ; GO:0004803
PF01548 > DEDD_Tnp_IS110 > GO:transposition, DNA-mediated ; GO:0006313
PF01552 > Pico_P2B > GO:nucleotide binding ; GO:0000166
PF01552 > Pico_P2B > GO:RNA-directed 5'-3' RNA polymerase activity ; GO:0003968
PF01552 > Pico_P2B > GO:structural molecule activity ; GO:0005198
PF01552 > Pico_P2B > GO:peptidase activity ; GO:0008233
PF01552 > Pico_P2B > GO:cysteine-type peptidase activity ; GO:0008234
PF01552 > Pico_P2B > GO:transferase activity ; GO:0016740
PF01552 > Pico_P2B > GO:nucleotidyltransferase activity ; GO:0016779
PF01552 > Pico_P2B > GO:hydrolase activity ; GO:0016787
PF01552 > Pico_P2B > GO:RNA-protein covalent cross-linking ; GO:0018144
PF01552 > Pico_P2B > GO:virion ; GO:0019012
PF01553 > Acyltransferase > GO:transferase activity, transferring acyl groups ; GO:0016746
PF01553 > Acyltransferase > GO:metabolic process ; GO:0008152
PF01554 > MatE > GO:drug transmembrane transporter activity ; GO:0015238
PF01554 > MatE > GO:antiporter activity ; GO:0015297
PF01554 > MatE > GO:drug transmembrane transport ; GO:0006855
PF01554 > MatE > GO:transmembrane transport ; GO:0055085
PF01554 > MatE > GO:membrane ; GO:0016020
PF01555 > N6_N4_Mtase > GO:DNA binding ; GO:0003677
PF01555 > N6_N4_Mtase > GO:N-methyltransferase activity ; GO:0008170
PF01555 > N6_N4_Mtase > GO:DNA methylation ; GO:0006306
PF01557 > FAA_hydrolase > GO:catalytic activity ; GO:0003824
PF01557 > FAA_hydrolase > GO:metabolic process ; GO:0008152
PF01558 > POR > GO:oxidoreductase activity, acting on the aldehyde or oxo group of donors ; GO:0016903
PF01558 > POR > GO:oxidation-reduction process ; GO:0055114
PF01559 > Zein > GO:nutrient reservoir activity ; GO:0045735
PF01561 > Hanta_G2 > GO:evasion or tolerance by virus of host immune response ; GO:0030683
PF01561 > Hanta_G2 > GO:virion ; GO:0019012
PF01563 > Alpha_E3_glycop > GO:serine-type endopeptidase activity ; GO:0004252
PF01563 > Alpha_E3_glycop > GO:viral capsid ; GO:0019028
PF01563 > Alpha_E3_glycop > GO:virion membrane ; GO:0055036
PF01565 > FAD_binding_4 > GO:oxidoreductase activity ; GO:0016491
PF01565 > FAD_binding_4 > GO:flavin adenine dinucleotide binding ; GO:0050660
PF01565 > FAD_binding_4 > GO:oxidation-reduction process ; GO:0055114
PF01566 > Nramp > GO:transporter activity ; GO:0005215
PF01566 > Nramp > GO:transport ; GO:0006810
PF01566 > Nramp > GO:membrane ; GO:0016020
PF01567 > Hanta_G1 > GO:evasion or tolerance by virus of host immune response ; GO:0030683
PF01567 > Hanta_G1 > GO:virion ; GO:0019012
PF01568 > Molydop_binding > GO:oxidoreductase activity ; GO:0016491
PF01568 > Molydop_binding > GO:molybdenum ion binding ; GO:0030151
PF01568 > Molydop_binding > GO:oxidation-reduction process ; GO:0055114
PF01573 > Bromo_MP > GO:transport of virus in host, cell to cell ; GO:0046740
PF01573 > Bromo_MP > GO:host cell junction ; GO:0044156
PF01576 > Myosin_tail_1 > GO:motor activity ; GO:0003774
PF01576 > Myosin_tail_1 > GO:myosin complex ; GO:0016459
PF01577 > Peptidase_S30 > GO:cysteine-type endopeptidase activity ; GO:0004197
PF01577 > Peptidase_S30 > GO:proteolysis ; GO:0006508
PF01578 > Cytochrom_C_asm > GO:heme binding ; GO:0020037
PF01578 > Cytochrom_C_asm > GO:cytochrome complex assembly ; GO:0017004
PF01580 > FtsK_SpoIIIE > GO:nucleotide binding ; GO:0000166
PF01580 > FtsK_SpoIIIE > GO:DNA binding ; GO:0003677
PF01580 > FtsK_SpoIIIE > GO:ATP binding ; GO:0005524
PF01581 > FARP > GO:neuropeptide signaling pathway ; GO:0007218
PF01582 > TIR > GO:protein binding ; GO:0005515
PF01582 > TIR > GO:signal transduction ; GO:0007165
PF01584 > CheW > GO:signal transducer activity ; GO:0004871
PF01584 > CheW > GO:chemotaxis ; GO:0006935
PF01584 > CheW > GO:signal transduction ; GO:0007165
PF01585 > G-patch > GO:nucleic acid binding ; GO:0003676
PF01586 > Basic > GO:DNA binding ; GO:0003677
PF01586 > Basic > GO:regulation of transcription, DNA-templated ; GO:0006355
PF01586 > Basic > GO:muscle organ development ; GO:0007517
PF01586 > Basic > GO:nucleus ; GO:0005634
PF01588 > tRNA_bind > GO:tRNA binding ; GO:0000049
PF01589 > Alpha_E1_glycop > GO:serine-type endopeptidase activity ; GO:0004252
PF01589 > Alpha_E1_glycop > GO:viral capsid ; GO:0019028
PF01589 > Alpha_E1_glycop > GO:virion membrane ; GO:0055036
PF01590 > GAF > GO:protein binding ; GO:0005515
PF01591 > 6PF2K > GO:6-phosphofructo-2-kinase activity ; GO:0003873
PF01591 > 6PF2K > GO:ATP binding ; GO:0005524
PF01591 > 6PF2K > GO:fructose metabolic process ; GO:0006000
PF01592 > NifU_N > GO:iron ion binding ; GO:0005506
PF01592 > NifU_N > GO:iron-sulfur cluster binding ; GO:0051536
PF01592 > NifU_N > GO:iron-sulfur cluster assembly ; GO:0016226
PF01593 > Amino_oxidase > GO:oxidoreductase activity ; GO:0016491
PF01593 > Amino_oxidase > GO:oxidation-reduction process ; GO:0055114
PF01596 > Methyltransf_3 > GO:O-methyltransferase activity ; GO:0008171
PF01599 > Ribosomal_S27 > GO:structural constituent of ribosome ; GO:0003735
PF01599 > Ribosomal_S27 > GO:translation ; GO:0006412
PF01599 > Ribosomal_S27 > GO:ribosome ; GO:0005840
PF01600 > Corona_S1 > GO:fusion of virus membrane with host plasma membrane ; GO:0019064
PF01601 > Corona_S2 > GO:receptor-mediated virion attachment to host cell ; GO:0046813
PF01601 > Corona_S2 > GO:membrane fusion ; GO:0061025
PF01601 > Corona_S2 > GO:integral component of membrane ; GO:0016021
PF01601 > Corona_S2 > GO:viral envelope ; GO:0019031
PF01602 > Adaptin_N > GO:intracellular protein transport ; GO:0006886
PF01602 > Adaptin_N > GO:vesicle-mediated transport ; GO:0016192
PF01602 > Adaptin_N > GO:membrane coat ; GO:0030117
PF01603 > B56 > GO:protein phosphatase regulator activity ; GO:0019888
PF01603 > B56 > GO:signal transduction ; GO:0007165
PF01603 > B56 > GO:protein phosphatase type 2A complex ; GO:0000159
PF01607 > CBM_14 > GO:chitin binding ; GO:0008061
PF01607 > CBM_14 > GO:chitin metabolic process ; GO:0006030
PF01607 > CBM_14 > GO:extracellular region ; GO:0005576
PF01608 > I_LWEQ > GO:actin binding ; GO:0003779
PF01609 > DDE_Tnp_1 > GO:DNA binding ; GO:0003677
PF01609 > DDE_Tnp_1 > GO:transposase activity ; GO:0004803
PF01609 > DDE_Tnp_1 > GO:transposition, DNA-mediated ; GO:0006313
PF01612 > DNA_pol_A_exo1 > GO:nucleic acid binding ; GO:0003676
PF01612 > DNA_pol_A_exo1 > GO:3'-5' exonuclease activity ; GO:0008408
PF01612 > DNA_pol_A_exo1 > GO:nucleobase-containing compound metabolic process ; GO:0006139
PF01613 > Flavin_Reduct > GO:FMN binding ; GO:0010181
PF01618 > MotA_ExbB > GO:protein transporter activity ; GO:0008565
PF01618 > MotA_ExbB > GO:transport ; GO:0006810
PF01618 > MotA_ExbB > GO:membrane ; GO:0016020
PF01621 > Fusion_gly_K > GO:membrane ; GO:0016020
